identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 65 ayat (1),65.0,1.0,,ayat,"dan ayat (2), sehingga dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3o/o (tiga persen) lebih rendah dari tarif Pajak Penghasilan sebagaimana dimaksud dalam Pasal 64. Contoh 1.C: PT MS Tbk. mempunyai modal dasar Rp3.00O.0OO.OOO.00O,0O (tiga triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp2.0OO.OOO.0O0.OOO,0O (dua triliun rupiah) dengan nilai nominal per lembar saham RpI.OOO,OO (seribu rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.0OO.OOO.O00 (dua miliar) lembar saham. Dari keseluruhan saham PT MS Tbk. yang ditempatkan dan disetor penuh tersebut terdiri dari:","Pasal 65 ayat (1) berbunyi: dan ayat (2), sehingga dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3o/o (tiga persen) lebih rendah dari tarif Pajak Penghasilan sebagaimana dimaksud dalam Pasal 64. Contoh 1.C: PT MS Tbk. mempunyai modal dasar Rp3.00O.0OO.OOO.00O,0O (tiga triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp2.0OO.OOO.0O0.OOO,0O (dua triliun rupiah) dengan nilai nominal per lembar saham RpI.OOO,OO (seribu rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.0OO.OOO.O00 (dua miliar) lembar saham. Dari keseluruhan saham PT MS Tbk. yang ditempatkan dan disetor penuh tersebut terdiri dari:",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin a,65.0,1.0,a,poin,"650/o (enam puluh lima persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 1.300.O0O.00O (satu miliar tiga ratus juta) lembar saham, diperdagangkan di PT Bursa Efek Indonesia;","Pasal 65 ayat (1) poin a berbunyi: 650/o (enam puluh lima persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 1.300.O0O.00O (satu miliar tiga ratus juta) lembar saham, diperdagangkan di PT Bursa Efek Indonesia;",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin b,65.0,1.0,b,poin,3Oolo...,Pasal 65 ayat (1) poin b berbunyi: 3Oolo...,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin b,65.0,1.0,b,poin,"30olo (tiga puluh persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 600.000.OO0 (enam ratus juta) lembar saham, diperdagangkan pada bursa efek di luar negeri; dan","Pasal 65 ayat (1) poin b berbunyi: 30olo (tiga puluh persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 600.000.OO0 (enam ratus juta) lembar saham, diperdagangkan pada bursa efek di luar negeri; dan",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin c,65.0,1.0,c,poin,"5% (lima persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 100.000.000 (seratus juta) lembar saham, diperdagangkan di luar bursa. Saham sejumlah 65% (enam puluh lima persen) sebagaimana dimaksud dalam huruf a dimiliki oleh 3.00O (tiga ribu) pihak. Di antara 3.OOO (tiga ribu) pihak, terdapat 1 (satu) pihak yang persentase kepemilikannya sebesar 22o/o (dua puluh dua persen), sisanya 2.999 (dua ribu sembilan ratus sembilan puluh sembilan) pihak memiliki persentase kepemilikan kurang dari 5%o (lima persen) dengan jumlah persentase kepemilikannya sebesar 437o (empat puluh tiga persen). Kondisi tersebut terjadi selama 222 (dua ratus dua puluh dua) hari kalender dalam 1 (satu) Tahun Pajak. Dengan demikian, jumlah saham PT MS Tbk. yang diperdagangkan di PT Bursa Efek Indonesia lebih besar dari 4oo/o (empat puluh persen) dari jumlah keseluruhan saham yang ditempatkan dan disetor penuh serta dimiliki lebih dari 300 (tiga ratus) pihak dengan kepemilikan masing-masing pihak kurang dari 5% (lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh. Mengingat kondisi tersebut terjadi selama lebih dari 183 (seratus delapan puluh tiga) hari dan pemenuhan persyaratannya dilakukan dengan penyampaian laporan kepada Direktorat Jenderal Pajak, maka PT MS Tbk. memenuhi ketentuan Pasal 65 ayat (1) dan ayat {2), sehingga dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3o/o (tiga persen) lebih rendah dari tarif Pajak Penghasilan sebagaimana dimaksud dalam Pasal 64. Contoh kondisi yang tidak memenuhi persyaratan untuk dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3o/o (tiga persen): contoh 2.A: PT HS Tbk. mempunyai modal dasar Rp4.00O.000.000.00O,0O {empat triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp3.0OO.0O0.0O0.OOO,0O (tiga triliun rupiah) dengan nilai nominal per lembar saham Rp1.5OO,O0 (seribu lima ratus rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.00O.0OO.000 (dua miliar) lembar saham. ... PT HS Tbk. mencatatkan 39% (tiga puluh sembilan persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 78O.OOO.OO0 (tujuh ratus delapan puluh juta) lembar saham, untuk diperdagangkan di PT Bursa Efek Indonesia. Saham sejumlah 39% (tiga puluh sembilan persen) tersebut dimiliki oleh 4.900 (empat ribu sembilan ratus) pihak dengan persentase kepemilikan masing-masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 29O (dua ratus sembilan puluh) hari kalender dalam 1 (satu) Tahun Pajak. Meskipun jumlah saham PT HS Tbk. yang diperdagangkan di PT Bursa Efek Indonesia dimiliki oleh lebih dari 3O0 (tiga ratus) pihak dengan persentase kepemilikan masing-masing pihak kurang dari 5% (lima persen) selama lebih dari 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satu) Tahun Pajak, PT HS Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65 ayat (1) karena jumlah saham tersebut hanya meliputi 39% (tiga puluh sembilan persen) dari seluruh saham yang ditempatkan dan disetor penuh. Contoh 2.B: PT AU Tbk. mempunyai modal dasar Rp1.200.00O.O00.00O,00 (satu triliun dua ratus miliar rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp9O0.0OO.0O0.OO0,OO (sembilan ratus miliar rupiah) dengan nilai nominal per lembar saham Rp1.5OO,00 (seribu lima ratus rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 600.000.000 (enam ratus juta) lembar saham. PT AU Tbk. mencatatkan 44o/o {empat puluh empat persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 264.000.000 (dua ratus enam puluh empat juta) lembar saham, untuk diperdagangkan di PT Bursa Efek lndonesia. Saham sejumlah 44o/o (empat puluh empat persen) tersebut dimiliki oleh 299 (dua ratus sembilan puluh sembilan) pihak dengan persentase kepemilikan masing-masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 199 (seratus sembilan puluh sembilan) hari kalender dalam 1 (satu) Tahun Pajak. . . . _40_ Meskipun jumlah saham PT AU Tbk. yang diperdagangkan di PT Bursa Efek Indonesia lebih dan 4Oo/o (empat puluh persen) dari seluruh saham yang ditempatkan dan disetor penuh dengan persentase kepemilikan masing-masing pihak kurang dari 5% (lima persen) selama lebih dari 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satulTahun Pajak, PTAU Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65 ayat (1) karena jumlah saham tersebut dimiliki kurang dari 300 (tiga ratus) pihak. Contoh 2.C: PT EA Tbk. mempunyai modal dasar Rp4.O00.OOO.O0O.0O0,O0 (empat triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp3.OO0.000.000.000,00 (tiga triliun rupiah) dengan nilai nominal per lembar saham Rp1.50O,00 (seribu lima ratus rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.OO0.0OO.OOO (dua miliar) lembar saham. PT EA Tbk. mencatatkan lOOo/o (seratus persen) dari saham ditempatkan dan disetor penuh tersebut, untuk diperdagangkan di PT Bursa Efek Indonesia, yang terdiri dari:","Pasal 65 ayat (1) poin c berbunyi: 5% (lima persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 100.000.000 (seratus juta) lembar saham, diperdagangkan di luar bursa. Saham sejumlah 65% (enam puluh lima persen) sebagaimana dimaksud dalam huruf a dimiliki oleh 3.00O (tiga ribu) pihak. Di antara 3.OOO (tiga ribu) pihak, terdapat 1 (satu) pihak yang persentase kepemilikannya sebesar 22o/o (dua puluh dua persen), sisanya 2.999 (dua ribu sembilan ratus sembilan puluh sembilan) pihak memiliki persentase kepemilikan kurang dari 5%o (lima persen) dengan jumlah persentase kepemilikannya sebesar 437o (empat puluh tiga persen). Kondisi tersebut terjadi selama 222 (dua ratus dua puluh dua) hari kalender dalam 1 (satu) Tahun Pajak. Dengan demikian, jumlah saham PT MS Tbk. yang diperdagangkan di PT Bursa Efek Indonesia lebih besar dari 4oo/o (empat puluh persen) dari jumlah keseluruhan saham yang ditempatkan dan disetor penuh serta dimiliki lebih dari 300 (tiga ratus) pihak dengan kepemilikan masing-masing pihak kurang dari 5% (lima persen) dari keseluruhan saham yang ditempatkan dan disetor penuh. Mengingat kondisi tersebut terjadi selama lebih dari 183 (seratus delapan puluh tiga) hari dan pemenuhan persyaratannya dilakukan dengan penyampaian laporan kepada Direktorat Jenderal Pajak, maka PT MS Tbk. memenuhi ketentuan Pasal 65 ayat (1) dan ayat {2), sehingga dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3o/o (tiga persen) lebih rendah dari tarif Pajak Penghasilan sebagaimana dimaksud dalam Pasal 64. Contoh kondisi yang tidak memenuhi persyaratan untuk dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3o/o (tiga persen): contoh 2.A: PT HS Tbk. mempunyai modal dasar Rp4.00O.000.000.00O,0O {empat triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp3.0OO.0O0.0O0.OOO,0O (tiga triliun rupiah) dengan nilai nominal per lembar saham Rp1.5OO,O0 (seribu lima ratus rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.00O.0OO.000 (dua miliar) lembar saham. ... PT HS Tbk. mencatatkan 39% (tiga puluh sembilan persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 78O.OOO.OO0 (tujuh ratus delapan puluh juta) lembar saham, untuk diperdagangkan di PT Bursa Efek Indonesia. Saham sejumlah 39% (tiga puluh sembilan persen) tersebut dimiliki oleh 4.900 (empat ribu sembilan ratus) pihak dengan persentase kepemilikan masing-masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 29O (dua ratus sembilan puluh) hari kalender dalam 1 (satu) Tahun Pajak. Meskipun jumlah saham PT HS Tbk. yang diperdagangkan di PT Bursa Efek Indonesia dimiliki oleh lebih dari 3O0 (tiga ratus) pihak dengan persentase kepemilikan masing-masing pihak kurang dari 5% (lima persen) selama lebih dari 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satu) Tahun Pajak, PT HS Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65 ayat (1) karena jumlah saham tersebut hanya meliputi 39% (tiga puluh sembilan persen) dari seluruh saham yang ditempatkan dan disetor penuh. Contoh 2.B: PT AU Tbk. mempunyai modal dasar Rp1.200.00O.O00.00O,00 (satu triliun dua ratus miliar rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp9O0.0OO.0O0.OO0,OO (sembilan ratus miliar rupiah) dengan nilai nominal per lembar saham Rp1.5OO,00 (seribu lima ratus rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 600.000.000 (enam ratus juta) lembar saham. PT AU Tbk. mencatatkan 44o/o {empat puluh empat persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 264.000.000 (dua ratus enam puluh empat juta) lembar saham, untuk diperdagangkan di PT Bursa Efek lndonesia. Saham sejumlah 44o/o (empat puluh empat persen) tersebut dimiliki oleh 299 (dua ratus sembilan puluh sembilan) pihak dengan persentase kepemilikan masing-masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 199 (seratus sembilan puluh sembilan) hari kalender dalam 1 (satu) Tahun Pajak. . . . _40_ Meskipun jumlah saham PT AU Tbk. yang diperdagangkan di PT Bursa Efek Indonesia lebih dan 4Oo/o (empat puluh persen) dari seluruh saham yang ditempatkan dan disetor penuh dengan persentase kepemilikan masing-masing pihak kurang dari 5% (lima persen) selama lebih dari 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satulTahun Pajak, PTAU Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65 ayat (1) karena jumlah saham tersebut dimiliki kurang dari 300 (tiga ratus) pihak. Contoh 2.C: PT EA Tbk. mempunyai modal dasar Rp4.O00.OOO.O0O.0O0,O0 (empat triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp3.OO0.000.000.000,00 (tiga triliun rupiah) dengan nilai nominal per lembar saham Rp1.50O,00 (seribu lima ratus rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.OO0.0OO.OOO (dua miliar) lembar saham. PT EA Tbk. mencatatkan lOOo/o (seratus persen) dari saham ditempatkan dan disetor penuh tersebut, untuk diperdagangkan di PT Bursa Efek Indonesia, yang terdiri dari:",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin a,65.0,1.0,a,poin,640/o (enam puluh empat persen) dari saham yaitu sejumlah 1.28O.OOO.OOO (satu miliar dua ratus delapan puluh juta) lembar saham dimiliki oleh 8 (delapan) pihak dengan persentase kepemilikan masing-masing pihak sebesar 87o (delapan persen); dan,Pasal 65 ayat (1) poin a berbunyi: 640/o (enam puluh empat persen) dari saham yaitu sejumlah 1.28O.OOO.OOO (satu miliar dua ratus delapan puluh juta) lembar saham dimiliki oleh 8 (delapan) pihak dengan persentase kepemilikan masing-masing pihak sebesar 87o (delapan persen); dan,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin b,65.0,1.0,b,poin,"360/o (ttga puluh enam persen) dari saham yaitu sejumlah 72O.O0O.0OO (tujuh ratus dua puluh juta) lembar saham dimiliki oleh 36.00O (tiga puluh enam ribu) pihak dengan persentase kepemilikan masing-masing pihak paling tinggi sebesar 4,99Yo (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 260 (dua ratus enam puluh) hari kalender dalam 1 (satu) Tahun Pajak. Meskipun l0Oo/o (seratus persen) saham PT EA Tbk. yang ditempatkan dan disetor penuh diperdagangkan di PT Bursa Efek lndonesia, PT EA Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65 ayat (1) karena hanya 360/o (tiga puluh enam persen) dari seluruh saham yang ditempatkan dan disetor penuh tersebut yang dimiliki oleh lebih dari 3OO (tiga ratus) pihak dengan persentase kepemilikan masing-masing pihak kurang dari 5% (lima persen) selama lebih dari 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satu) Tahun Pajak. 2.D _4L_ Contoh 2.D: PT HK Tbk. mempunyai modal dasar Rp4.OOO.0OO.0OO.O0O,OO (empat triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp3.O0O.OO0.0OO.OO0,0O (tiga triliun rupiah) dengan nilai nominal per lembar saham Rp1.5OO,0O (seribu lima ratus rupiah) sehingga total saham ditempatlan dan disetor penuh adalah 2.000.000.000 (dua miliar) lembar saham. Dari keseluruhan saham PT HK Tbk. yang ditempatkan dan disetor penuh tersebut terdiri dari:","Pasal 65 ayat (1) poin b berbunyi: 360/o (ttga puluh enam persen) dari saham yaitu sejumlah 72O.O0O.0OO (tujuh ratus dua puluh juta) lembar saham dimiliki oleh 36.00O (tiga puluh enam ribu) pihak dengan persentase kepemilikan masing-masing pihak paling tinggi sebesar 4,99Yo (empat koma sembilan puluh sembilan persen). Kondisi tersebut terjadi selama 260 (dua ratus enam puluh) hari kalender dalam 1 (satu) Tahun Pajak. Meskipun l0Oo/o (seratus persen) saham PT EA Tbk. yang ditempatkan dan disetor penuh diperdagangkan di PT Bursa Efek lndonesia, PT EA Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65 ayat (1) karena hanya 360/o (tiga puluh enam persen) dari seluruh saham yang ditempatkan dan disetor penuh tersebut yang dimiliki oleh lebih dari 3OO (tiga ratus) pihak dengan persentase kepemilikan masing-masing pihak kurang dari 5% (lima persen) selama lebih dari 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satu) Tahun Pajak. 2.D _4L_ Contoh 2.D: PT HK Tbk. mempunyai modal dasar Rp4.OOO.0OO.0OO.O0O,OO (empat triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rp3.O0O.OO0.0OO.OO0,0O (tiga triliun rupiah) dengan nilai nominal per lembar saham Rp1.5OO,0O (seribu lima ratus rupiah) sehingga total saham ditempatlan dan disetor penuh adalah 2.000.000.000 (dua miliar) lembar saham. Dari keseluruhan saham PT HK Tbk. yang ditempatkan dan disetor penuh tersebut terdiri dari:",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin a,65.0,1.0,a,poin,"680/o (enam puluh delapan persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 1.360.000.000 (satu miliar tiga ratus enam puluh juta) lembar saham, diperdagangkan di PT Bursa Efek Indonesia;","Pasal 65 ayat (1) poin a berbunyi: 680/o (enam puluh delapan persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 1.360.000.000 (satu miliar tiga ratus enam puluh juta) lembar saham, diperdagangkan di PT Bursa Efek Indonesia;",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin b,65.0,1.0,b,poin,"26Yo (dua puluh enam persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 52O.OOO.OOO (lima ratus dua puluh juta) lembar saham, diperdagangkan pada bursa efek di luar negeri; dan","Pasal 65 ayat (1) poin b berbunyi: 26Yo (dua puluh enam persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 52O.OOO.OOO (lima ratus dua puluh juta) lembar saham, diperdagangkan pada bursa efek di luar negeri; dan",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (1) poin c,65.0,1.0,c,poin,"60/o (enam persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 120.OOO.OO0 (seratus dua puluh juta) lembar saham, diperdagangkan di luar bursa. Saham sejumlah 68% (enam puluh delapan persen) sebagaimana dimaksud dalam huruf a dimiliki oleh 6.003 (enam ribu tiga) pihak. Di antara 6.003 (enam ribu tiga) pihak, terdapat 3 (tiga) pihak yang persentase kepemilikannya masing-rnasing sebesar 9olo (sembilan persen). Adapun 6.000 (enam ribu) pihak lainnya memiliki persentase kepemilikan kurang dari 5% (lima persen) dengan jumlah persentase kepemilikannya sebesar 4lo/o (empat puluh satu persen). Kondisi tersebut terjadi selama 181 (seratus delapan puluh satu) hari kalender dalam I (satu) Tahun Pajak dan tidak d.ilaporkan kepada Direktorat Jenderal Pajak. Adapun 184 (seratus delapan puluh empat) hari kalender lainnya dalam Tahun Pajak tersebut, tidak memenuhi ketentuan Pasal65 ayat (1) huruf b ataupun ayat","Pasal 65 ayat (1) poin c berbunyi: 60/o (enam persen) dari saham ditempatkan dan disetor penuh, yaitu sejumlah 120.OOO.OO0 (seratus dua puluh juta) lembar saham, diperdagangkan di luar bursa. Saham sejumlah 68% (enam puluh delapan persen) sebagaimana dimaksud dalam huruf a dimiliki oleh 6.003 (enam ribu tiga) pihak. Di antara 6.003 (enam ribu tiga) pihak, terdapat 3 (tiga) pihak yang persentase kepemilikannya masing-rnasing sebesar 9olo (sembilan persen). Adapun 6.000 (enam ribu) pihak lainnya memiliki persentase kepemilikan kurang dari 5% (lima persen) dengan jumlah persentase kepemilikannya sebesar 4lo/o (empat puluh satu persen). Kondisi tersebut terjadi selama 181 (seratus delapan puluh satu) hari kalender dalam I (satu) Tahun Pajak dan tidak d.ilaporkan kepada Direktorat Jenderal Pajak. Adapun 184 (seratus delapan puluh empat) hari kalender lainnya dalam Tahun Pajak tersebut, tidak memenuhi ketentuan Pasal65 ayat (1) huruf b ataupun ayat",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (2),65.0,2.0,,ayat,"huruf a atau huruf b. _42_ Meskipun jumlah saham PT HK Tbk. yang diperdagangkan di PT Bursa Efek Indonesia lebih dan 4Oo/o (empat puluh persen) dari seluruh saham yang ditempatkan dan disetor penuh serta dimiliki lebih dari 300 (tiga ratus) pihak dengan persentase kepemilikan masing-masing pihak kurang dari 5%o (lima persen), PT HK Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65 ayat (1) karena kondisi tersebut tedadi selama kurang dari 183 (seratus delapan puluh tiga) hari dan tidak dilaporkan kepada Direktorat Jenderal Pajak.","Pasal 65 ayat (2) berbunyi: huruf a atau huruf b. _42_ Meskipun jumlah saham PT HK Tbk. yang diperdagangkan di PT Bursa Efek Indonesia lebih dan 4Oo/o (empat puluh persen) dari seluruh saham yang ditempatkan dan disetor penuh serta dimiliki lebih dari 300 (tiga ratus) pihak dengan persentase kepemilikan masing-masing pihak kurang dari 5%o (lima persen), PT HK Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65 ayat (1) karena kondisi tersebut tedadi selama kurang dari 183 (seratus delapan puluh tiga) hari dan tidak dilaporkan kepada Direktorat Jenderal Pajak.",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 65 ayat (3),65.0,3.0,,ayat,"Huruf a Contoh kondisi yang tidak memenuhi persyaratan untuk dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3% (tiga persen): PT JI Tbk. mempunyai modal dasar Rp6.OOO.OOO.0OO.0OO,O0 (enam triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rpa.0OO.O00.0OO.OOO,O0 (empat triliun rupiah) dengan nilai nominal per lembar saham Rp2.OOO,00 (dua ribu rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.0OO.O0O.OOO (dua miliar) lembar saham. PT JI Tbk. mencatatkan LOOo/o (seratus persen) dari saham ditempatkan dan disetor penuh tersebut, untuk diperdagangkan di PT Bursa Efek Indonesia, yang terdiri dari: 1. 58% (lima puluh delapan persen) dari saham yaitu sejumlah 1.160.000.000 (satu miliar seratus enam puluh juta) lembar saham dimiliki oleh 2 (dua) pihak dengan persentase kepemilikan masing-masing pihak sebesar 29o/o ldua puluh sembilan persen); 2. 38% (tiga puluh delapan persen) dari saham yaitu sejumlah 760.000.000 (tujuh ratus enam puluh juta) lembar saham dimiliki oleh 7.6O0 (tujuh ribu enam ratus) pihak dengan persentase kepemilikan masing- masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen); dan 3. 4o/o (empat persen) dari saham yaitu sejumlah 80.000.000 (delapan puluh juta) lembar saham merupakan saham yang dibeli kembali oleh PT JI Tbk. (saham treasuri). Huruf b _43_ Kondisi tersebut terjadi selama 365 (tiga ratus enam puluh lima) hari kalender dalam 1 (satu) Tahun Pajak. Meskipun jumlah saham PT JI Tbk. yang diperdagangkan di PT Bursa Efek Indonesia dimiliki oleh lebih dari 3OO (tiga ratus) pihak dengan persentase kepemilikan masing- masing pihak kurang dari 5% (lima persen) selama lebih dari 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satu) Tahun Pajak, PT JI Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65","Pasal 65 ayat (3) berbunyi: Huruf a Contoh kondisi yang tidak memenuhi persyaratan untuk dapat memperoleh penurunan tarif Pajak Penghasilan sebesar 3% (tiga persen): PT JI Tbk. mempunyai modal dasar Rp6.OOO.OOO.0OO.0OO,O0 (enam triliun rupiah), dengan modal ditempatkan dan disetor penuh sebesar Rpa.0OO.O00.0OO.OOO,O0 (empat triliun rupiah) dengan nilai nominal per lembar saham Rp2.OOO,00 (dua ribu rupiah) sehingga total saham ditempatkan dan disetor penuh adalah 2.0OO.O0O.OOO (dua miliar) lembar saham. PT JI Tbk. mencatatkan LOOo/o (seratus persen) dari saham ditempatkan dan disetor penuh tersebut, untuk diperdagangkan di PT Bursa Efek Indonesia, yang terdiri dari: 1. 58% (lima puluh delapan persen) dari saham yaitu sejumlah 1.160.000.000 (satu miliar seratus enam puluh juta) lembar saham dimiliki oleh 2 (dua) pihak dengan persentase kepemilikan masing-masing pihak sebesar 29o/o ldua puluh sembilan persen); 2. 38% (tiga puluh delapan persen) dari saham yaitu sejumlah 760.000.000 (tujuh ratus enam puluh juta) lembar saham dimiliki oleh 7.6O0 (tujuh ribu enam ratus) pihak dengan persentase kepemilikan masing- masing pihak paling tinggi sebesar 4,99o/o (empat koma sembilan puluh sembilan persen); dan 3. 4o/o (empat persen) dari saham yaitu sejumlah 80.000.000 (delapan puluh juta) lembar saham merupakan saham yang dibeli kembali oleh PT JI Tbk. (saham treasuri). Huruf b _43_ Kondisi tersebut terjadi selama 365 (tiga ratus enam puluh lima) hari kalender dalam 1 (satu) Tahun Pajak. Meskipun jumlah saham PT JI Tbk. yang diperdagangkan di PT Bursa Efek Indonesia dimiliki oleh lebih dari 3OO (tiga ratus) pihak dengan persentase kepemilikan masing- masing pihak kurang dari 5% (lima persen) selama lebih dari 183 (seratus delapan puluh tiga) hari kalender dalam 1 (satu) Tahun Pajak, PT JI Tbk. tidak dapat memperoleh penurunan tarif sebagaimana dimaksud dalam Pasal 65",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
